x_spline,y_spline,y_spline_smoothed
3.171717097626954783e+05,2.440935698868873715e+03,2.440425041822390995e+03
3.171997433237492805e+05,2.441207423825161641e+03,2.440317959744753352e+03
3.172277768848030828e+05,2.440591431872869180e+03,2.440210896980826419e+03
3.172558104458568851e+05,2.439925979559420284e+03,2.440103844885040871e+03
3.172838440069106873e+05,2.439722414775763355e+03,2.439996791252398907e+03
3.173118775679644896e+05,2.440070723649611409e+03,2.439889720810433118e+03
3.173399111290182918e+05,2.439975763759752226e+03,2.439782620880333070e+03
3.173679446900720941e+05,2.439668838713625064e+03,2.439675482043352076e+03
3.173959782511258963e+05,2.440317640788460722e+03,2.439568298134714496e+03
3.174240118121796986e+05,2.441317086130244661e+03,2.439461062444383060e+03
3.174520453732335009e+05,2.442678991783840956e+03,2.439353767312187756e+03
3.174800789342873031e+05,2.443092064936029146e+03,2.439246402919468437e+03
3.175081124953411054e+05,2.442697217012183046e+03,2.439138959875016553e+03
3.175361460563949076e+05,2.441953607643689338e+03,2.439031425861044227e+03
3.175641796174487099e+05,2.441423968314043577e+03,2.438923792628511819e+03
3.175922131785025122e+05,2.441484076983084378e+03,2.438816052250264875e+03
3.176202467395563144e+05,2.441263221703827185e+03,2.438708197591009139e+03
3.176482803006101167e+05,2.440638264729417642e+03,2.438600219270053003e+03
3.176763138616639189e+05,2.440076190093221612e+03,2.438492107889451745e+03
3.177043474227176630e+05,2.440192472057766736e+03,2.438383858787154622e+03
3.177323809837714653e+05,2.440260653551892574e+03,2.438275465229860401e+03
3.177604145448252675e+05,2.439734918298315733e+03,2.438166915294749742e+03
3.177884481058790698e+05,2.439090428636144225e+03,2.438058196023632263e+03
3.178164816669328720e+05,2.438410681235075117e+03,2.437949298211907262e+03
3.178445152279866743e+05,2.438321215842888250e+03,2.437840218198256480e+03
3.178725487890404765e+05,2.438517740796100952e+03,2.437730952659644117e+03
3.179005823500942788e+05,2.438778855400348220e+03,2.437621495757362027e+03
3.179286159111480811e+05,2.439314647555357169e+03,2.437511842282701309e+03
3.179566494722018833e+05,2.439314508573027979e+03,2.437401986063227014e+03
3.179846830332556856e+05,2.438937459930934438e+03,2.437291923393089746e+03
3.180127165943094878e+05,2.438428443784137016e+03,2.437181649472186109e+03
3.180407501553632901e+05,2.438108607306655358e+03,2.437071159736688514e+03
3.180687837164170924e+05,2.437811724909292479e+03,2.436960450180599764e+03
3.180968172774708946e+05,2.437715133140063244e+03,2.436849517596572241e+03
3.181248508385246969e+05,2.437497457919060253e+03,2.436738359565097653e+03
3.181528843995784991e+05,2.437374781916694246e+03,2.436626974195410185e+03
3.181809179606323014e+05,2.437518475121903521e+03,2.436515358807567736e+03
3.182089515216861037e+05,2.437200488830929771e+03,2.436403513778331671e+03
3.182369850827399059e+05,2.436678607430133980e+03,2.436291437133058480e+03
3.182650186437937082e+05,2.436129112306327443e+03,2.436179126515044118e+03
3.182930522048475104e+05,2.435981523068416209e+03,2.436066580715432792e+03
3.183210857659013127e+05,2.435846534123044876e+03,2.435953796697651796e+03
3.183491193269551150e+05,2.435879404564345805e+03,2.435840773460988657e+03
3.183771528880089172e+05,2.436036000075966967e+03,2.435727510012379298e+03
3.184051864490627195e+05,2.436200354740327384e+03,2.435614006717779375e+03
3.184332200101165217e+05,2.436281889632527054e+03,2.435500263685177742e+03
3.184612535711703240e+05,2.435866891558607222e+03,2.435386282917353128e+03
3.184892871322241263e+05,2.435903967504264074e+03,2.435272066522886689e+03
3.185173206932778703e+05,2.436106529363121808e+03,2.435157620326682263e+03
3.185453542543316726e+05,2.436461937785947157e+03,2.435042949499897531e+03
3.185733878153854748e+05,2.436452702306995434e+03,2.434928056208215366e+03
3.186014213764392771e+05,2.436017845121758000e+03,2.434812942353359176e+03
3.186294549374930793e+05,2.435794113983070019e+03,2.434697607296759088e+03
3.186574884985468816e+05,2.435681847172674225e+03,2.434582055537233828e+03
3.186855220596006839e+05,2.435433839018794060e+03,2.434466293127730296e+03
3.187135556206544861e+05,2.435268625874836744e+03,2.434350326170871085e+03
3.187415891817082884e+05,2.435045192600452083e+03,2.434234161391996622e+03
3.187696227427620906e+05,2.435102470532748612e+03,2.434117803760123024e+03
3.187976563038158929e+05,2.435338284767421101e+03,2.434001258095477169e+03
3.188256898648696952e+05,2.435183017371598453e+03,2.433884529532123906e+03
3.188537234259234974e+05,2.434623704436727621e+03,2.433767624930944748e+03
3.188817569869772997e+05,2.434125492061577461e+03,2.433650552628201240e+03
3.189097905480311019e+05,2.433832135030597328e+03,2.433533319800034405e+03
3.189378241090849042e+05,2.434080104444082735e+03,2.433415932362802778e+03
3.189658576701387065e+05,2.434539987120211208e+03,2.433298396182507986e+03
3.189938912311925087e+05,2.434145260421930743e+03,2.433180716880589443e+03
3.190219247922463110e+05,2.433568229105057071e+03,2.433062903974409437e+03
3.190499583533001132e+05,2.432608155358985186e+03,2.432944966340180144e+03
3.190779919143539155e+05,2.431565695019978648e+03,2.432826916164468003e+03
3.191060254754077177e+05,2.430795847677553411e+03,2.432708764794897888e+03
3.191340590364615200e+05,2.429901491912314214e+03,2.432590519559537370e+03
3.191620925975153223e+05,2.429124648837536824e+03,2.432472186122807670e+03
3.191901261585691245e+05,2.428412022742238150e+03,2.432353771597766809e+03
3.192181597196229268e+05,2.428047902500381042e+03,2.432235288410598059e+03
3.192461932806767290e+05,2.428196515465051561e+03,2.432116749026759408e+03
3.192742268417305313e+05,2.428291380821580333e+03,2.431998164290070235e+03
3.193022604027842754e+05,2.428343520947770230e+03,2.431879541950834209e+03
3.193302939638380776e+05,2.428228969902098470e+03,2.431760891730531057e+03
3.193583275248918799e+05,2.428740215242547947e+03,2.431642224495921255e+03
3.193863610859456821e+05,2.430373411919524187e+03,2.431523548080824639e+03
3.194143946469994844e+05,2.432658373378436863e+03,2.431404872471402541e+03
3.194424282080532867e+05,2.434356395655311644e+03,2.431286208803503541e+03
3.194704617691070889e+05,2.434603638285807392e+03,2.431167570673263072e+03
3.194984953301608912e+05,2.433977434324602200e+03,2.431048970604914757e+03
3.195265288912146934e+05,2.433455676165958266e+03,2.430930419192951831e+03
3.195545624522684957e+05,2.433105347632190842e+03,2.430811927743442993e+03
3.195825960133222979e+05,2.432629777696870860e+03,2.430693506304063703e+03
3.196106295743761002e+05,2.432144415472211676e+03,2.430575165687048866e+03
3.196386631354299025e+05,2.432262314047653035e+03,2.430456917009359131e+03
3.196666966964837047e+05,2.432690325389887221e+03,2.430338772845660060e+03
3.196947302575375070e+05,2.433096548168361096e+03,2.430220745424637244e+03
3.197227638185913092e+05,2.433347907058172041e+03,2.430102842824206618e+03
3.197507973796451115e+05,2.433131361394975556e+03,2.429985073615066085e+03
3.197788309406989138e+05,2.432704966017186052e+03,2.429867447531691596e+03
3.198068645017527160e+05,2.431858408802612303e+03,2.429749975005862780e+03
3.198348980628065183e+05,2.431055519969797388e+03,2.429632666748774682e+03
3.198629316238603205e+05,2.430595027073890833e+03,2.429515533078915269e+03
3.198909651849141228e+05,2.430624042602956706e+03,2.429398587693411628e+03
3.199189987459679251e+05,2.430687649027234329e+03,2.429281843909926010e+03
3.199470323070217273e+05,2.430577279987982365e+03,2.429165312831705705e+03
3.199750658680755296e+05,2.430332221483978174e+03,2.429049003783997250e+03
3.200030994291293318e+05,2.429939888203557530e+03,2.428932925299664930e+03
3.200311329901831341e+05,2.429802666972279894e+03,2.428817088839921325e+03
3.200591665512369364e+05,2.429530755746800878e+03,2.428701504870500685e+03
3.200872001122906804e+05,2.429682557906741295e+03,2.428586182741006724e+03
3.201152336733444827e+05,2.429841233962721162e+03,2.428471128414638315e+03
3.201432672343982849e+05,2.429735247780252394e+03,2.428356351118442035e+03
3.201713007954520872e+05,2.429705695439762167e+03,2.428241863146163269e+03
3.201993343565058894e+05,2.428856869756421474e+03,2.428127677859560663e+03
3.202273679175596917e+05,2.427503130657072688e+03,2.428013805279189910e+03
3.202554014786134940e+05,2.425174598699345552e+03,2.427900252927498514e+03
3.202834350396672962e+05,2.423287990763584276e+03,2.427787029038985111e+03
3.203114686007210985e+05,2.422338119981165164e+03,2.427674144085111493e+03
3.203395021617749007e+05,2.421671343642863576e+03,2.427561609335166395e+03
3.203675357228287030e+05,2.421489480052190174e+03,2.427449435021840600e+03
3.203955692838825053e+05,2.421366798946627114e+03,2.427337628809370926e+03
3.204236028449363075e+05,2.421670619491463185e+03,2.427226199380022081e+03
3.204516364059901098e+05,2.421485852460462866e+03,2.427115156019795904e+03
3.204796699670439120e+05,2.420943477143965538e+03,2.427004508910756158e+03
3.205077035280977143e+05,2.420690534361876416e+03,2.426894269093609637e+03
3.205357370891515166e+05,2.420859473435310520e+03,2.426784443993718014e+03
3.205637706502053188e+05,2.421586969991946262e+03,2.426675042734970702e+03
3.205918042112591211e+05,2.422134172603733532e+03,2.426566072602704480e+03
3.206198377723129233e+05,2.422331262470295769e+03,2.426457542940294843e+03
3.206478713333667256e+05,2.422460991809873121e+03,2.426349464131863442e+03
3.206759048944205279e+05,2.422666683270681460e+03,2.426241845026189822e+03
3.207039384554743301e+05,2.423600205652446675e+03,2.426134693998345483e+03
3.207319720165281324e+05,2.424831713459322145e+03,2.426028018951426930e+03
3.207600055775819346e+05,2.425909901088055904e+03,2.425921829098055241e+03
3.207880391386357369e+05,2.426388199634405282e+03,2.425816135148821104e+03
3.208160726996895391e+05,2.426249206091697033e+03,2.425710945863594588e+03
3.208441062607433414e+05,2.425789758553381034e+03,2.425606269309201252e+03
3.208721398217971437e+05,2.425297691143936390e+03,2.425502113768401159e+03
3.209001733828508877e+05,2.425322394897400955e+03,2.425398489094686283e+03
3.209282069439046900e+05,2.425639580643958197e+03,2.425295405395288526e+03
3.209562405049584922e+05,2.426111105173587475e+03,2.425192869726809022e+03
3.209842740660122945e+05,2.426400519556947074e+03,2.425090888316082783e+03
3.210123076270660968e+05,2.426173711626108798e+03,2.424989471157012304e+03
3.210403411881198990e+05,2.426045326957377711e+03,2.424888629700922593e+03
3.210683747491737013e+05,2.425916702204452577e+03,2.424788373129762931e+03
3.210964083102275035e+05,2.425490496338115008e+03,2.424688710038541558e+03
3.211244418712813058e+05,2.425288508865369295e+03,2.424589649447441388e+03
3.211524754323351081e+05,2.425203666894725757e+03,2.424491202090141087e+03
3.211805089933889103e+05,2.425800731775022086e+03,2.424393378265886895e+03
3.212085425544427126e+05,2.426135367128069447e+03,2.424296186681707695e+03
3.212365761154965148e+05,2.425846259200899567e+03,2.424199637007850470e+03
3.212646096765503171e+05,2.425432002042766726e+03,2.424103739595226671e+03
3.212926432376041193e+05,2.425238852395709273e+03,2.424008503567243679e+03
3.213206767986579216e+05,2.425214556867612828e+03,2.423913935406974360e+03
3.213487103597117239e+05,2.424709648220280087e+03,2.423820041291462985e+03
3.213767439207655261e+05,2.424177544585229498e+03,2.423726833467380857e+03
3.214047774818193284e+05,2.424072073571235251e+03,2.423634326621021501e+03
3.214328110428731306e+05,2.424386908064603631e+03,2.423542534466645975e+03
3.214608446039269329e+05,2.424585271266642849e+03,2.423451467428617434e+03
3.214888781649807352e+05,2.424588238391523646e+03,2.423361133095556852e+03
3.215169117260345374e+05,2.424246117991458050e+03,2.423271545487039475e+03
3.215449452870883397e+05,2.423802585782774258e+03,2.423182717545941159e+03
3.215729788481421419e+05,2.423449743743512045e+03,2.423094660755519726e+03
3.216010124091959442e+05,2.423276186850987415e+03,2.423007381334874026e+03
3.216290459702497465e+05,2.423487978420986565e+03,2.422920887382423189e+03
3.216570795313035487e+05,2.423201062071734668e+03,2.422835193602251366e+03
3.216851130923572928e+05,2.423020132101150466e+03,2.422750313849333907e+03
3.217131466534110950e+05,2.423002584248994026e+03,2.422666259730483944e+03
3.217411802144648973e+05,2.423294121458193331e+03,2.422583038033883440e+03
3.217692137755186995e+05,2.423517938544929166e+03,2.422500657652567952e+03
3.217972473365725018e+05,2.423074508853439056e+03,2.422419125934363819e+03
3.218252808976263041e+05,2.422538446359243153e+03,2.422338453183647289e+03
3.218533144586801063e+05,2.421817664813786450e+03,2.422258654985946578e+03
3.218813480197339086e+05,2.421471270258905406e+03,2.422179745302355968e+03
3.219093815807877108e+05,2.421359724279644524e+03,2.422101735042182554e+03
3.219374151418415131e+05,2.421196908002241344e+03,2.422024632658881728e+03
3.219654487028953154e+05,2.420914661831030571e+03,2.421948446602797503e+03
3.219934822639491176e+05,2.420684314192639249e+03,2.421873188394688441e+03
3.220215158250029199e+05,2.420574559911228789e+03,2.421798867132686610e+03
3.220495493860567221e+05,2.420428101472436083e+03,2.421725491154273641e+03
3.220775829471105244e+05,2.419961569935894204e+03,2.421653070673778529e+03
3.221056165081643267e+05,2.419674442526624262e+03,2.421581615456271265e+03
3.221336500692181289e+05,2.419321026123875072e+03,2.421511138952670080e+03
3.221616836302719312e+05,2.419079111444259524e+03,2.421441649635592057e+03
3.221897171913257334e+05,2.418955970186687864e+03,2.421373152241189473e+03
3.222177507523795357e+05,2.418766432899420124e+03,2.421305652804183410e+03
3.222457843134333380e+05,2.418784235594762322e+03,2.421239160718615949e+03
3.222738178744871402e+05,2.418381620471700444e+03,2.421173691306030832e+03
3.223018514355409425e+05,2.418082627759763454e+03,2.421109254149727349e+03
3.223298849965947447e+05,2.418378734970077403e+03,2.421045854075532134e+03
3.223579185576485470e+05,2.418361394250232024e+03,2.420983495772797141e+03
3.223859521187023493e+05,2.418164699862572434e+03,2.420922178703397094e+03
3.224139856797561515e+05,2.418140830890206416e+03,2.420861910424063353e+03
3.224420192408099538e+05,2.418693037238145280e+03,2.420802696088236189e+03
3.224700528018636978e+05,2.419239882926086921e+03,2.420744542567849749e+03
3.224980863629175001e+05,2.418952852719598923e+03,2.420687455267763653e+03
3.225261199239713023e+05,2.418470659416309445e+03,2.420631435341962515e+03
3.225541534850251046e+05,2.418392087049296606e+03,2.420576486398459110e+03
3.225821870460789069e+05,2.418773205179348224e+03,2.420522612001795096e+03
3.226102206071327091e+05,2.419245198569824424e+03,2.420469816573559001e+03
3.226382541681865114e+05,2.418818651607285119e+03,2.420418101996930545e+03
3.226662877292403136e+05,2.418040861033427063e+03,2.420367470893093923e+03
3.226943212902941159e+05,2.417396690643593502e+03,2.420317923088813586e+03
3.227223548513479182e+05,2.417166356669118613e+03,2.420269458012949144e+03
3.227503884124017204e+05,2.417576873219550180e+03,2.420222073582148369e+03
3.227784219734555227e+05,2.417399626821306811e+03,2.420175765159599450e+03
3.228064555345093249e+05,2.417302449227793659e+03,2.420130529302129162e+03
3.228344890955631272e+05,2.417565662161036926e+03,2.420086363510934007e+03
3.228625226566169295e+05,2.417854254442692309e+03,2.420043266926689739e+03
3.228905562176707317e+05,2.417800065895045464e+03,2.420001234849903540e+03
3.229185897787245340e+05,2.417793084433405056e+03,2.419960259486053928e+03
3.229466233397783362e+05,2.417638081184814382e+03,2.419920331583215557e+03
3.229746569008321385e+05,2.417645637372239889e+03,2.419881442862156746e+03
3.230026904618859407e+05,2.417195918893130056e+03,2.419843586511723515e+03
3.230307240229397430e+05,2.416699638174999563e+03,2.419806750752265543e+03
3.230587575839935453e+05,2.416829984569950284e+03,2.419770925584547058e+03
3.230867911450473475e+05,2.417091475235773487e+03,2.419736099143909996e+03
3.231148247061011498e+05,2.417741675508982553e+03,2.419702260989957267e+03
3.231428582671549520e+05,2.417779383340238383e+03,2.419669400306776879e+03
3.231708918282087543e+05,2.418072089601515017e+03,2.419637503414724506e+03
3.231989253892625566e+05,2.418380876387606804e+03,2.419606557083995540e+03
3.232269589503163588e+05,2.418577209231360484e+03,2.419576546039327695e+03
3.232549925113701611e+05,2.418077937981751802e+03,2.419547455195677230e+03
3.232830260724239051e+05,2.417232834281680880e+03,2.419519268668866971e+03
3.233110596334777074e+05,2.416953747553698122e+03,2.419491966953170049e+03
3.233390931945315097e+05,2.417171283615293305e+03,2.419465528601332608e+03
3.233671267555853119e+05,2.417403976621061702e+03,2.419439933237907553e+03
3.233951603166391142e+05,2.417462876295239312e+03,2.419415161593447465e+03
3.234231938776929164e+05,2.417573523953090898e+03,2.419391193069774090e+03
3.234512274387467187e+05,2.417498874750884170e+03,2.419368005322961835e+03
3.234792609998005209e+05,2.417290317780799342e+03,2.419345573631091611e+03
3.235072945608543232e+05,2.416677505387222936e+03,2.419323873454608020e+03
3.235353281219081255e+05,2.416258025886290852e+03,2.419302880088704114e+03
3.235633616829619277e+05,2.415967313443121839e+03,2.419282567277490216e+03
3.235913952440157300e+05,2.416130618363422400e+03,2.419262909656362808e+03
3.236194288050695322e+05,2.416252342494379263e+03,2.419243880036322480e+03
3.236474623661233345e+05,2.415953928225715117e+03,2.419225451270253416e+03
3.236754959271771368e+05,2.415697091807015113e+03,2.419207596095217923e+03
3.237035294882309390e+05,2.415454036801000257e+03,2.419190285612935440e+03
3.237315630492847413e+05,2.415745499902759548e+03,2.419173489283568870e+03
3.237595966103385435e+05,2.416041759549329072e+03,2.419157175168696995e+03
3.237876301713923458e+05,2.416185750805915632e+03,2.419141311842061441e+03
3.238156637324461481e+05,2.416799635205264622e+03,2.419125868715487741e+03
3.238436972934999503e+05,2.417396057696043044e+03,2.419110812150382117e+03
3.238717308545537526e+05,2.417848053146976781e+03,2.419096106653688821e+03
3.238997644156075548e+05,2.418125514532430770e+03,2.419081715580873606e+03
3.239277979766613571e+05,2.418172164173402052e+03,2.419067604381092224e+03
3.239558315377151594e+05,2.418425404912964495e+03,2.419053741822076063e+03
3.239838650987689616e+05,2.418589650507558417e+03,2.419040094511931329e+03
3.240118986598227639e+05,2.418738285027450729e+03,2.419026629285329363e+03
3.240399322208765661e+05,2.418260490620268683e+03,2.419013310394835571e+03
3.240679657819303102e+05,2.417700876934381085e+03,2.419000102163253359e+03
3.240959993429841124e+05,2.417435192007990736e+03,2.418986968865353447e+03
3.241240329040379147e+05,2.417685744784290364e+03,2.418973873720123265e+03
3.241520664650917170e+05,2.418605277131505318e+03,2.418960780611430891e+03
3.241801000261455192e+05,2.418931215987100586e+03,2.418947652685205867e+03
3.242081335871993215e+05,2.419314856249377499e+03,2.418934454920155076e+03
3.242361671482531237e+05,2.419575842543687486e+03,2.418921152599207289e+03
3.242642007093069260e+05,2.419774023771507473e+03,2.418907709702654756e+03
3.242922342703607283e+05,2.419927411088639019e+03,2.418894087945471256e+03
3.243202678314145305e+05,2.419796400892959355e+03,2.418880251141726148e+03
3.243483013924683328e+05,2.419497660265930335e+03,2.418866161487138925e+03
3.243763349535221350e+05,2.419417937978897044e+03,2.418851783988728585e+03
3.244043685145759373e+05,2.419434110004330705e+03,2.418837082799138443e+03
3.244324020756297396e+05,2.419609494926326079e+03,2.418822020854304355e+03
3.244604356366835418e+05,2.419962470266833861e+03,2.418806563786245079e+03
3.244884691977373441e+05,2.419981860710910951e+03,2.418790676607958176e+03
3.245165027587911463e+05,2.420069953322000401e+03,2.418774324717338004e+03
3.245445363198449486e+05,2.420056898128614648e+03,2.418757473311628473e+03
3.245725698808987509e+05,2.420053282698517705e+03,2.418740086191650789e+03
3.246006034419525531e+05,2.419939640612417406e+03,2.418722129070501524e+03
3.246286370030063554e+05,2.419808055615425019e+03,2.418703572431540579e+03
3.246566705640601576e+05,2.419818156190473019e+03,2.418684385863807620e+03
3.246847041251139599e+05,2.420300867175650183e+03,2.418664538515993172e+03
3.247127376861677621e+05,2.420989634541946998e+03,2.418643997820941877e+03
3.247407712472215644e+05,2.421229101643454214e+03,2.418622730780341499e+03
3.247688048082753667e+05,2.420987924547399416e+03,2.418600708353378650e+03
3.247968383693291689e+05,2.420812471155118601e+03,2.418577901622760692e+03
3.248248719303829712e+05,2.421121923745326967e+03,2.418554282681718632e+03
3.248529054914367152e+05,2.421586224725659122e+03,2.418529823696541825e+03
3.248809390524905175e+05,2.421589161393527320e+03,2.418504495980909269e+03
3.249089726135443198e+05,2.421100997309129070e+03,2.418478271147988380e+03
3.249370061745981220e+05,2.420754275268887795e+03,2.418451124554483158e+03
3.249650397356519243e+05,2.420859804296510447e+03,2.418423033573265002e+03
3.249930732967057265e+05,2.420785639892400468e+03,2.418393973874024596e+03
3.250211068577595288e+05,2.420398743841855321e+03,2.418363920193112335e+03
3.250491404188133311e+05,2.420058764614663232e+03,2.418332849402132979e+03
3.250771739798671333e+05,2.420341808186989510e+03,2.418300744054429288e+03
3.251052075409209356e+05,2.421169612457488256e+03,2.418267588680622794e+03
3.251332411019747378e+05,2.421662014822021774e+03,2.418233365134942233e+03
3.251612746630285401e+05,2.421939989234791938e+03,2.418198054330573086e+03
3.251893082240823423e+05,2.422034804053019798e+03,2.418161639874300818e+03
3.252173417851361446e+05,2.422169864146802865e+03,2.418124106804613348e+03
3.252453753461899469e+05,2.422190457392973258e+03,2.418085441045565858e+03
3.252734089072437491e+05,2.422256981376077420e+03,2.418045627176052676e+03
3.253014424682975514e+05,2.422465798739207003e+03,2.418004652503246689e+03
3.253294760293513536e+05,2.422466952662628955e+03,2.417962506413140545e+03
3.253575095904051559e+05,2.422637574690547808e+03,2.417919177434503581e+03
3.253855431514589582e+05,2.422462954139368776e+03,2.417874657072962691e+03
3.254135767125127604e+05,2.421824336573764413e+03,2.417828937717555618e+03
3.254416102735665627e+05,2.421006705159607463e+03,2.417782014526009334e+03
3.254696438346203649e+05,2.420164665613489888e+03,2.417733881306745388e+03
3.254976773956741672e+05,2.420456524357845865e+03,2.417684531125650665e+03
3.255257109567279695e+05,2.420998957319191504e+03,2.417633958907473243e+03
3.255537445177817717e+05,2.420908973769506702e+03,2.417582161099340283e+03
3.255817780788355740e+05,2.420657490380118361e+03,2.417529136715848836e+03
3.256098116398893762e+05,2.420474352076630566e+03,2.417474885778591670e+03
3.256378452009431203e+05,2.421002553420583808e+03,2.417419408139262487e+03
3.256658787619969225e+05,2.421176054125837254e+03,2.417362704192876663e+03
3.256939123230507248e+05,2.420732952130532794e+03,2.417304777604876563e+03
3.257219458841045271e+05,2.420045074371827013e+03,2.417245631021365170e+03
3.257499794451583293e+05,2.419573030423741329e+03,2.417185267629573900e+03
3.257780130062121316e+05,2.419657045718008249e+03,2.417123691372693429e+03
3.258060465672659338e+05,2.419755577529924267e+03,2.417060908468753041e+03
3.258340801283197361e+05,2.419509616364105113e+03,2.416996928834729715e+03
3.258621136893735384e+05,2.419488485631093226e+03,2.416931760439955269e+03
3.258901472504273406e+05,2.419307029307596622e+03,2.416865411151094577e+03
3.259181808114811429e+05,2.419570231867583061e+03,2.416797887121147596e+03
3.259462143725349451e+05,2.419939577631766042e+03,2.416729196995829625e+03
3.259742479335887474e+05,2.419885196133569934e+03,2.416659351261161646e+03
3.260022814946425497e+05,2.419719791365015681e+03,2.416588360807913887e+03
3.260303150556963519e+05,2.419498311716391072e+03,2.416516236514563388e+03
3.260583486167501542e+05,2.419306837344173346e+03,2.416442990334152455e+03
3.260863821778039564e+05,2.419423897510816005e+03,2.416368637826620670e+03
3.261144157388577587e+05,2.419334053205950568e+03,2.416293192397916755e+03
3.261424492999115610e+05,2.419003502702750666e+03,2.416216666308272579e+03
3.261704828609653632e+05,2.419035032184035117e+03,2.416139072075679451e+03
3.261985164220191655e+05,2.418877487258526799e+03,2.416060424026658438e+03
3.262265499830729677e+05,2.418791712319763519e+03,2.415980740125990906e+03
3.262545835441267700e+05,2.418646304233162027e+03,2.415900037509712092e+03
3.262826171051805723e+05,2.418267992614852119e+03,2.415818333142381562e+03
3.263106506662343745e+05,2.417739813072465495e+03,2.415735642703455142e+03
3.263386842272881768e+05,2.417299638003987184e+03,2.415651982040019448e+03
3.263667177883419790e+05,2.417107985914109577e+03,2.415567369468923062e+03
3.263947513493957813e+05,2.417360773268257617e+03,2.415481823384669497e+03
3.264227849104495835e+05,2.417327183308378153e+03,2.415395362721193123e+03
3.264508184715033276e+05,2.416803275245473742e+03,2.415308005282056001e+03
3.264788520325571299e+05,2.416216147806039771e+03,2.415219769445823658e+03
3.265068855936109321e+05,2.416110583771577240e+03,2.415130673438794474e+03
3.265349191546647344e+05,2.416482195572879391e+03,2.415040734078485912e+03
3.265629527157185366e+05,2.415698257397556517e+03,2.414949970619356009e+03
3.265909862767723389e+05,2.414244889014237287e+03,2.414858402780498636e+03
3.266190198378261412e+05,2.413183670602666098e+03,2.414766050090174758e+03
3.266470533988799434e+05,2.413186602607185705e+03,2.414672931168837295e+03
3.266750869599337457e+05,2.413545940669550873e+03,2.414579062668896313e+03
3.267031205209875479e+05,2.413254101483659269e+03,2.414484463199821676e+03
3.267311540820413502e+05,2.413357403720657658e+03,2.414389152276077766e+03
3.267591876430951525e+05,2.413569462207876313e+03,2.414293148395943263e+03
3.267872212041489547e+05,2.413260366680291554e+03,2.414196469693684321e+03
3.268152547652027570e+05,2.412470511209011875e+03,2.414099131843335726e+03
3.268432883262565592e+05,2.411766196465124267e+03,2.414001151646990365e+03
3.268713218873103615e+05,2.411544231286755348e+03,2.413902548692234177e+03
3.268993554483641637e+05,2.411018277641132045e+03,2.413803342593750585e+03
3.269273890094179660e+05,2.410076401804250509e+03,2.413703552896036399e+03
3.269554225704717683e+05,2.409311474979276682e+03,2.413603197119576635e+03
3.269834561315255705e+05,2.409024062591754046e+03,2.413502292459558248e+03
3.270114896925793728e+05,2.409093846090411262e+03,2.413400855319977836e+03
3.270395232536331750e+05,2.409558000854624424e+03,2.413298899724396961e+03
3.270675568146869773e+05,2.410344544426292941e+03,2.413196438949718413e+03
3.270955903757407796e+05,2.411563998402713423e+03,2.413093487427218406e+03
3.271236239367945818e+05,2.412925311601044996e+03,2.412990061766236977e+03
3.271516574978483841e+05,2.413428973627203504e+03,2.412886183615717982e+03
3.271796910589021863e+05,2.413496643991600649e+03,2.412781872563358775e+03
3.272077246199559886e+05,2.413102874136810897e+03,2.412677143763526146e+03
3.272357581810097327e+05,2.412448318147298778e+03,2.412572008649726286e+03
3.272637917420635349e+05,2.411972939763745217e+03,2.412466478920282952e+03
3.272918253031173372e+05,2.411667931570997098e+03,2.412360572124811824e+03
3.273198588641711394e+05,2.411516496149070917e+03,2.412254301994549223e+03
3.273478924252249417e+05,2.411558205670439747e+03,2.412147682796378376e+03
3.273759259862787439e+05,2.411024649482641962e+03,2.412040726499737502e+03
3.274039595473325462e+05,2.410230544123344771e+03,2.411933447993571008e+03
3.274319931083863485e+05,2.409759884230937587e+03,2.411825862632208555e+03
3.274600266694401507e+05,2.409526404149007249e+03,2.411717983546188862e+03
3.274880602304939530e+05,2.410171281697600079e+03,2.411609825085041848e+03
3.275160937915477552e+05,2.411186405916922013e+03,2.411501398964012878e+03
3.275441273526015575e+05,2.411822317243186262e+03,2.411392717537408771e+03
3.275721609136553598e+05,2.412272641997053142e+03,2.411283794975789078e+03
3.276001944747091620e+05,2.412119295439900725e+03,2.411174646466324248e+03
3.276282280357629643e+05,2.411731511201641752e+03,2.411065285918625250e+03
3.276562615968167665e+05,2.411712815070524812e+03,2.410955725150908165e+03
3.276842951578705688e+05,2.411657341958829875e+03,2.410845975559751878e+03
3.277123287189243711e+05,2.411642092911657528e+03,2.410736049857512171e+03
3.277403622799781733e+05,2.412223012118687166e+03,2.410625958884588272e+03
3.277683958410319756e+05,2.412386730719229945e+03,2.410515714754621058e+03
3.277964294020857778e+05,2.412549327988436289e+03,2.410405328392281262e+03
3.278244629631395801e+05,2.411885900109256909e+03,2.410294813533618708e+03
3.278524965241933824e+05,2.410992199134915154e+03,2.410184182290163790e+03
3.278805300852471846e+05,2.411225015649405123e+03,2.410073446434430480e+03
3.279085636463009869e+05,2.411330613880754754e+03,2.409962620233191956e+03
3.279365972073547891e+05,2.411241602541174416e+03,2.409851715581979533e+03
3.279646307684085914e+05,2.410761696109010700e+03,2.409740745490425979e+03
3.279926643294623937e+05,2.409974026080493331e+03,2.409629721602620521e+03
3.280206978905161377e+05,2.409891520650021448e+03,2.409518657646491647e+03
