Station;Year;Month;Day;Hour(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
447500;1982;8;26;0;-8.9;;;;;79;3;;300;300;1043.6;;;;0;;0
447500;1982;8;26;6;-9.8;;-4.6;;-18.4;64;5;;280;280;1039.4;;;;0;;0
447500;1982;8;26;12;-12.5;;-4.6;;-18.4;74;4;;280;280;1041.1;;;;0;;0
447500;1982;8;26;18;-4.7;;-4.7;;-18.4;72;5;;290;290;1034.8;;;;0;;0
447500;1982;8;27;0;-13.3;;;;;74;2;;290;290;1042.3;;;;0;;0
447500;1982;8;27;6;-13.7;;;;;83;1;;270;270;1035.6;;;;0;;0
447500;1982;8;27;18;-14.7;;;;;81;4;;250;250;1041.6;;;;0;;100
447500;1982;8;28;0;-16.8;;;;;95;1;;250;250;1041.9;;;;0;;100
447500;1982;8;28;6;-17.5;;;;;93;1;;90;90;1042.6;;;;0;;100
447500;1982;8;28;18;-6;;;;;80;1;;90;90;1039.1;;;;0;;0
447500;1982;8;29;0;-12.4;;;;;79;3;;80;80;1042.6;;;;0;;25
447500;1982;8;29;6;-13.1;;;;;79;4;;80;80;1044.4;;;;0;;100
447500;1982;8;29;12;;;-3.9;;;;2;;10;10;1041.8;;;;0;;50
447500;1982;8;29;18;-7.8;;-7;;-16.5;84;5;;350;350;1038.6;;;;0;;100
447500;1982;8;30;0;-13.2;;-6.6;;-16.5;96;9;;130;130;1036.7;;;;0;;100
447500;1982;8;30;6;-14.1;;;;;91;6;;130;130;1028.1;;;;0;;100
447500;1982;8;30;12;-13;;;;;73;2;;180;180;1027.9;;;;0;;40
447500;1982;8;30;18;-13.5;;-6;;-15.7;81;2;;210;210;1027.3;;;;0;;100
447500;1982;8;31;0;-2.5;;-5.6;;-15.7;39;5;;210;210;1026.6;;;;0;;100
447500;1982;8;31;6;-15;;;;;76;9;;200;200;1028.3;;;;0;;0
447500;1982;8;31;12;-9.8;;;;;84;11;;140;140;1026.8;;;;0;;75
447500;1982;8;31;18;-9;;;;;89;14;;;;1029.4;;;;0;;50
447500;1982;9;1;6;-14.8;;;;;85;15;;140;140;1035.5;;;;0;;100
447500;1982;9;1;12;-13;;;;;69;15;;;;1038.9;;;;0;;75
447500;1982;9;1;18;-11.5;;;;;81;13;;330;330;1041.5;;;;0;;0
447500;1982;9;2;6;-21.7;;-11.5;;;71;6;;330;330;1049;;;;0;;0
447500;1982;9;2;12;-17.5;;-11.5;;-23.5;64;0;;0;0;1047.8;;;;0;;0
447500;1982;9;2;18;-9;;-9;;-23.5;72;3;;310;310;1048.1;;;;0;;0
447500;1982;9;3;0;-14.7;;-8.9;;-23.5;81;5;;280;280;1050.3;;;;0;;0
447500;1982;9;3;6;-11.5;;-8.9;;-23.5;54;6;;280;280;1044.3;;;;0;;0
447500;1982;9;3;12;-16.5;;-8.9;;-19.5;66;6;;280;280;1051;;;;0;;0
447500;1982;9;3;18;-10.4;;;;;71;5;;290;290;1055.5;;;;0;;10
447500;1982;9;4;0;-16.5;;-9.6;;-19.5;74;5;;290;290;1053.8;;;;0;;10
447500;1982;9;4;6;-17.2;;;;;74;2;;290;290;1053.8;;;;0;;0
447500;1982;9;4;12;-11;;;;;76;0;;0;0;1048.9;;;;0;;0
447500;1982;9;4;18;-10.8;;;;;78;2;;300;300;1038.6;;;;0;;0
447500;1982;9;5;0;-17;;;;;81;1;;270;270;1046.6;;;;0;;0
447500;1982;9;5;6;-27;;;;;85;2;;290;290;1050.1;;;;0;;100
447500;1982;9;5;12;-19.7;;;;;75;7;;310;310;1046.3;;;;;;100
447500;1982;9;5;18;-17.6;;;;;93;6;;340;340;1049.4;;;;0.5;;100
447500;1982;9;6;0;-17.3;;-17;;-27.5;91;7;;140;140;1044.1;;;;0;;100
447500;1982;9;6;6;-12.7;;;;;96;6;;90;90;1039.5;;;;;;100
447500;1982;9;6;12;-11;;-12.7;;;84;6;;130;130;1040.2;;;;0;;100
447500;1982;9;6;18;-9.6;;;;;87;8;;310;310;1036.2;;;;0;;90
447500;1982;9;7;6;-21.3;;;;;79;7;;130;130;1045.6;;;;;;100
447500;1982;9;7;12;-19;;;;;60;5;;300;300;1046.3;;;;0;;25
447500;1982;9;7;18;-12.6;;;;;65;4;;180;180;1042.9;;;;0;;50
447500;1982;9;8;0;-18.4;;-11.5;;-20.1;74;1;;120;120;1043.9;;;;0;;25
447500;1982;9;8;6;-19.3;;;;;67;0;;0;0;1036.2;;;;0;;0
447500;1982;9;8;12;-19;;;;;60;2;;100;100;1039.7;;;;0;;75
447500;1982;9;8;18;-16.7;;;;;63;0;;0;0;1037.5;;;;0;;90
447500;1982;9;9;6;-24.5;;;;;65;3;;300;300;1038.9;;;;0;;0
447500;1982;9;9;12;-23.5;;;;;48;5;;130;130;1041.7;;;;0;;0
447500;1982;9;9;18;-16.6;;;;;67;5;;300;300;1038.2;;;;0;;0
447500;1982;9;10;0;-26;;-16.5;;-27;62;5;;300;300;1044.7;;;;0;;0
447500;1982;9;10;6;-26.7;;;;;62;5;;290;290;1039.5;;;;0;;0
447500;1982;9;10;12;-21.5;;;;;58;6;;300;300;1039.8;;;;0;;0
447500;1982;9;11;6;;;;;;;;;120;120;1042.8;;;;0;;10
447500;1982;9;11;18;-19;;;;;52;6;;300;300;1046;;;;0;;0
447500;1982;9;12;0;-23.2;;;;;63;4;;300;300;1047.6;;;;0;;0
447500;1982;9;12;6;-26.2;;;;;63;4;;300;300;1048.7;;;;0;;0
447500;1982;9;12;12;-17.5;;;;;64;3;;300;300;1049.2;;;;0;;0
447500;1982;9;12;18;-13.4;;;;;65;2;;290;290;1049.7;;;;0;;0
447500;1982;9;13;0;-16.5;;;;;77;0;;0;0;1045.8;;;;0;;10
447500;1982;9;13;12;-13.5;;;;;88;6;;230;230;1034.2;;;;0;;100
447500;1982;9;14;0;-11.1;;-9.2;;-17.1;81;9;;250;250;1025.6;;;;0;;0
447500;1982;9;14;12;-10;;;;;83;6;;260;260;1019.8;;;;0;;40
447500;1982;9;14;18;-8;;-6.9;;;92;5;;260;260;1013.9;;;;0;;100
447500;1982;9;15;0;-13.3;;;;;80;5;;240;240;1011.9;;;;0;;0
447500;1982;9;15;6;-15.9;;;;;88;10;;320;320;1007.7;;;;;;100
447500;1982;9;15;18;-18;;-15.4;;-19;80;16;;320;320;1010.9;;;;0;;100
447500;1982;9;16;0;-17.2;;-17;;-19;82;16;;320;320;1013;;;;0;;100
447500;1982;9;16;6;-19.4;;;;;82;15;;320;320;1019.2;;;;0;;100
447500;1982;9;17;0;-18.5;;;;;83;12;;340;340;1032.8;;;;0;;0
447500;1982;9;17;6;-20.5;;;;;82;10;;340;340;1033.9;;;;0;;0
447500;1982;9;17;18;-16.4;;;;;77;10;;340;340;1039.9;;;;0;;10
447500;1982;9;18;0;-23.9;;-15.8;;-24.5;72;7;;330;330;1044.2;;;;0;;0
447500;1982;9;18;12;-21.5;;;;;86;9;;330;330;1043.2;;;;0;;75
447500;1982;9;18;18;-19.2;;;;;80;10;;340;340;1040.5;;;;0;;0
447500;1982;9;19;0;-26.7;;-12;;;78;10;;330;330;1045.6;;;;0;;0
447500;1982;9;19;6;-29.5;;-12;;-29.6;75;9;;330;330;1047;;;;0;;25
447500;1982;9;19;12;-23.5;;;;;67;7;;330;330;1053.2;;;;0;;0
447500;1982;9;19;18;-15;;;;;76;4;;330;330;1050.9;;;;0;;0
447500;1982;9;20;0;-16.6;;;;;74;2;;290;290;1049.1;;;;0;;0
447500;1982;9;20;6;-17.4;;;;;79;1;;270;270;1041.9;;;;0;;60
447500;1982;9;20;18;-10;;;;;75;1;;270;270;1026.9;;;;0;;40
447500;1982;9;21;0;-13;;-6.7;;-19;76;1;;270;270;1034.2;;;;0;;75
447500;1982;9;21;6;-13.7;;;;;89;2;;220;220;1028.9;;;;;;75
447500;1982;9;21;12;-14;;;;;74;0;;0;0;1028.3;;;;0;;100
447500;1982;9;21;18;-11.1;;;;;74;3;;270;270;1038.3;;;;0;;0
447500;1982;9;22;0;-18;;;;;71;4;;270;270;1029.2;;;;0;;0
447500;1982;9;22;6;-21;;;;;82;4;;260;260;1027.5;;;;0;;50
447500;1982;9;22;18;-19.5;;-10.2;;-21.7;74;1;;280;280;1031.6;;;;0;;0
447500;1982;9;23;0;-23.7;;;;;87;2;;300;300;1035.7;;;;0;;0
447500;1982;9;23;6;-25;;;;;78;2;;300;300;1039.7;;;;0;;10
447500;1982;9;23;12;-20.7;;;;;73;2;;290;290;1042.3;;;;0;;0
447500;1982;9;23;18;-15;;-14.1;;;73;2;;260;260;1042;;;;0;;0
447500;1982;9;24;0;-23.7;;-12;;-27.5;68;6;;230;230;1046.7;;;;0;;0
447500;1982;9;24;6;-22;;;;;71;7;;240;240;1041.1;;;;0;;50
447500;1982;9;24;18;-8.1;;;;;81;10;;240;240;1037.9;;;;0;;100
447500;1982;9;25;0;-15;;-7.7;;-24;86;10;;180;180;1036.5;;;;0;;75
447500;1982;9;25;6;-9;;;;;92;10;;230;230;1026.3;;;;0;;100
447500;1982;9;25;12;-12.7;;;;;87;13;;200;200;1034.1;;;;0;;100
447500;1982;9;25;18;-16;;;;;82;8;;150;150;1032.5;;;;0;;75
447500;1982;9;26;6;-17.8;;;;;91;4;;120;120;1033.4;;;;0;;100
447500;1982;9;26;12;-17;;;;;93;5;;130;130;1033.7;;;;0;;100
447500;1982;9;26;18;-16.5;;;;;89;4;;120;120;1033.9;;;;0;;100
447500;1982;9;27;0;-17.2;;-14;;-18;90;2;;60;60;1032.4;;;;0;;100
447500;1982;9;27;12;-16;;;;;82;0;;0;0;1031.2;;;;0;;90
447500;1982;9;27;18;-13.7;;;;;83;3;;60;60;1030.5;;;;0;;100
447500;1982;9;28;6;-15.6;;;;;83;5;;190;190;1028.6;;;;0;;25
447500;1982;9;28;12;-16.4;;;;;73;5;;160;160;1026.6;;;;0;;75
447500;1982;9;28;18;-14.6;;;;;77;5;;150;150;1024.8;;;;0;;75
447500;1982;9;29;0;-17.6;;-12.4;;-23.7;77;7;;120;120;1027.6;;;;0;;0
447500;1982;9;29;6;-16.7;;;;;87;17;;120;120;1022.8;;;;0;;100
447500;1982;9;29;18;-14.2;;-12.4;;-21.4;85;9;;80;80;;;;;0;;75
447500;1982;9;30;0;-16;;;;;78;;;90;90;1026.8;;;;0;;75
447500;1982;9;30;6;-15.5;;;;;86;4;;80;80;1025.3;;;;0;;100
447500;1982;9;30;12;-13.5;;;;;83;3;;60;60;1027;;;;0;;100
447500;1982;9;30;18;-13.1;;-13.5;;-21.1;82;3;;90;90;1027.4;;;;0;;100
447500;1982;10;1;6;-13.2;;;;;96;2;;120;120;1025.3;;;;;;100
447500;1982;10;1;12;-14;;;;;91;0;;0;0;1025.8;;;;1.2;;100
447500;1982;10;1;18;-12.2;;;;;88;1;;330;330;1023.5;;;;0;;0
447500;1982;10;2;0;-15.3;;-9.5;;-16.1;78;3;;310;310;1025.6;;;;0;;0
447500;1982;10;2;6;-16;;;;;78;4;;310;310;1023.7;;;;0;;75
447500;1982;10;2;12;-13.8;;;;;73;6;;290;290;1022.7;;;;0;;90
447500;1982;10;2;18;-13.6;;-11.2;;-18;75;5;;290;290;1020.6;;;;0;;75
447500;1982;10;3;6;-15.2;;;;;91;3;;330;330;1020.3;;;;0;;100
447500;1982;10;3;12;-16.8;;-11.2;;-17.4;79;5;;350;350;1023.2;;;;0;;100
447500;1982;10;3;18;-15;;;;;80;4;;40;40;1024.6;;;;0;;100
447500;1982;10;4;0;-16.9;;-14.9;;-18;84;3;;10;10;1033.4;;;;0;;100
447500;1982;10;4;6;-15.6;;-14.9;;;90;0;;0;0;1036.7;;;;0;;90
447500;1982;10;4;12;-19.7;;;;;79;4;;230;230;1045.6;;;;0;;10
447500;1982;10;4;18;-19.5;;;;;83;5;;220;220;1050.6;;;;0;;0
447500;1982;10;5;0;-11.4;;-10.6;;-22;80;6;;70;70;1049.4;;;;0;;100
447500;1982;10;5;6;-7.8;;;;;91;5;;320;320;1049.5;;;;;;100
447500;1982;10;5;12;-10.6;;;;;91;8;;320;320;1046.1;;;;0;;100
447500;1982;10;5;18;-10.4;;;;;84;5;;330;330;1043.9;;;;0;;100
447500;1982;10;6;0;-13.9;;-7.4;;-13.9;90;12;;330;330;1043.3;;;;0;;100
447500;1982;10;6;6;-13.3;;;;;86;8;;330;330;1044.5;;;;0;;100
447500;1982;10;6;12;-14;;;;;87;15;;310;310;1043.1;;;;0;;100
447500;1982;10;7;0;-8.9;;;;;88;13;;320;320;1037.4;;;;0;;100
447500;1982;10;7;6;-9.8;;-7.4;;-15.6;93;7;;330;330;1038.1;;;;0;;100
447500;1982;10;7;12;-9.3;;;;;87;8;;310;310;1033.8;;;;0;;100
447500;1982;10;8;0;-7.2;;;;;93;11;;310;310;1030.4;;;;0;;100
447500;1982;10;8;6;-6.7;;;;;91;9;;310;310;1031.8;;;;0;;100
447500;1982;10;8;12;-8.3;;-6.5;;;88;5;;330;330;1036;;;;0;;100
447500;1982;10;8;18;-8;;-6.5;;;81;2;;360;360;1038.3;;;;0;;25
447500;1982;10;9;0;-13.6;;;;;82;2;;70;70;1044.6;;;;0;;0
447500;1982;10;9;6;-14.4;;;;;83;0;;0;0;1044.2;;;;0;;25
447500;1982;10;9;18;-12.2;;-8.1;;-17.7;82;3;;340;340;1049.9;;;;0;;25
447500;1982;10;10;0;-12.2;;-0.3;;-17.5;96;4;;330;330;1052.3;;;;1.2;;100
447500;1982;10;10;12;-14;;;;;71;4;;30;30;1050.4;;;;0;;0
447500;1982;10;10;18;-13.6;;-10.3;;-15.5;72;4;;70;70;1047.5;;;;0;;0
447500;1982;10;11;0;-10;;-7.4;;-17.3;78;2;;320;320;1045.5;;;;0;;0
447500;1982;10;11;6;-7.6;;;;;94;3;;230;230;1041.5;;;;0;;100
447500;1982;10;11;12;-7;;;;;78;2;;200;200;1039.5;;;;0;;100
447500;1982;10;12;0;-10.2;;-6;;-12.5;82;5;;260;260;1041.1;;;;0;;0
447500;1982;10;12;6;-9.4;;;;;93;4;;250;250;1035.6;;;;0.5;;90
447500;1982;10;12;12;-10.5;;;;;90;3;;260;260;1037.5;;;;0.5;;100
447500;1982;10;12;18;-10;;-6.7;;;81;0;;0;0;1036.3;;;;0;;100
447500;1982;10;13;0;-13.1;;-8;;-13.1;92;0;;0;0;1037.5;;;;0.5;;100
447500;1982;10;13;6;-14.5;;;;;87;0;;0;0;1035.4;;;;1.2;;40
447500;1982;10;13;12;-16;;;;;67;0;;0;0;1037.2;;;;0;;75
447500;1982;10;14;0;-19.1;;-11;;-19.9;66;1;;320;320;1039.6;;;;0;;0
447500;1982;10;14;6;-21.2;;-12;;-22;77;2;;300;300;1040.8;;;;0;;0
447500;1982;10;14;12;-20;;;;;49;2;;300;300;1044;;;;0;;25
447500;1982;10;14;18;-19.4;;;;;59;4;;260;260;1044.6;;;;0;;25
447500;1982;10;15;0;-19.6;;-11.8;;-22.5;64;6;;270;270;1045;;;;0;;0
447500;1982;10;15;6;-22.4;;-11.8;;-23.9;68;7;;270;270;;;;;0;;0
447500;1982;10;15;12;-19;;;;;38;9;;280;280;1043.3;;;;0;;25
447500;1982;10;15;18;-18.6;;-11.8;;-23;58;9;;290;290;1043.2;;;;0;;60
447500;1982;10;16;6;-18.5;;;;;83;10;;290;290;1038.6;;;;0;;100
447500;1982;10;16;12;-16.8;;-15.5;;-21.6;75;7;;300;300;1039.4;;;;0;;100
447500;1982;10;16;18;-16.3;;-18.3;;-21.6;76;5;;290;290;1056.5;;;;0;;100
447500;1982;10;17;0;-16.7;;;;;90;7;;310;310;1035.5;;;;;;100
447500;1982;10;17;12;-24.5;;-15.1;;-25;;5;;280;280;1044.2;;;;0;;10
447500;1982;10;17;18;-20.7;;-16.1;;-25;64;3;;280;280;1046.2;;;;0;;100
447500;1982;10;18;0;-28;;-17.1;;-28.5;76;0;;0;0;1053.2;;;;0;;100
447500;1982;10;18;12;-22;;;;;81;0;;0;0;1039.2;;;;0;;100
447500;1982;10;18;18;-27.7;;-19.4;;-30.5;;0;;0;0;;;;;0;;0
447500;1982;10;19;0;-25.5;;;;;70;5;;120;120;1029;;;;0;;0
447500;1982;10;19;6;-27.9;;-19.4;;-30.5;75;6;;120;120;1029.5;;;;0;;0
447500;1982;10;19;12;-26;;-19.4;;-28.5;31;10;;120;120;1031.6;;;;0;;50
447500;1982;10;20;0;-24.3;;-18.8;;-28.5;77;8;;150;150;1031.3;;;;0;;100
447500;1982;10;20;6;-20.9;;-18.5;;-28.5;91;9;;170;170;1025.4;;;;0.5;;100
447500;1982;10;20;12;-22;;;;;97;12;;180;180;1026.2;;;;0.5;;100
447500;1982;10;20;18;-21.4;;-18.5;;-27.2;90;11;;180;180;1023.5;;;;15;;100
447500;1982;10;21;0;-26.5;;;;;93;9;;150;150;1030.8;;;;;;100
447500;1982;10;21;6;-25.9;;;;;92;9;;160;160;1029.9;;;;0.3;;100
447500;1982;10;21;12;-26;;;;;39;6;;160;160;1036.7;;;;0;;90
447500;1982;10;21;18;-22.7;;;;;46;4;;120;120;1034.2;;;;0;;100
447500;1982;10;22;0;-25.1;;-20.7;;-26.4;65;4;;100;100;1035.6;;;;0;;100
447500;1982;10;22;6;-30.6;;-20.7;;;52;4;;40;40;1035.1;;;;0;;0
447500;1982;10;22;12;-21;;;;;82;5;;340;340;1027.5;;;;0;;100
447500;1982;10;22;18;-18.7;;;;;81;10;;130;130;1026.9;;;;1.2;;25
447500;1982;10;23;0;-15.6;;-15.6;;-22.2;83;22;;120;120;1015.5;;;;0;;100
447500;1982;10;23;6;-16.1;;-15.4;;-32;86;18;;130;130;1012;;;;0;;100
447500;1982;10;23;12;-19;;;;;60;12;;120;120;1012.3;;;;0;;100
447500;1982;10;23;18;-18.2;;-15.4;;-24;73;12;;90;90;1009.9;;;;0;;100
447500;1982;10;24;0;-16.2;;;;;76;13;;90;90;1008.3;;;;0;;100
447500;1982;10;24;18;-25.3;;;;;55;13;;120;120;1015.7;;;;0;;75
447500;1982;10;25;0;-17.5;;;;;72;4;;120;120;1027.8;;;;0;;100
447500;1982;10;25;12;-20;;-15.9;;-21.3;59;10;;120;120;1021.7;;;;0;;100
447500;1982;10;25;18;-16.1;;-16.5;;-26.2;57;6;;120;120;1022.6;;;;0;;0
447500;1982;10;26;0;-20.6;;;;;62;6;;110;110;1027.9;;;;0;;0
447500;1982;10;26;6;-21.9;;;;;;4;;110;110;1023.7;;;;0;;0
447500;1982;10;26;12;-22.5;;-16.3;;-23.4;63;5;;80;80;1032.7;;;;0;;100
447500;1982;10;26;18;-21.7;;-16.3;;-23.4;60;4;;60;60;1034.1;;;;0;;100
447500;1982;10;27;0;-24.5;;-19;;-25.2;65;0;;0;0;1036.2;;;;0;;0
447500;1982;10;27;6;-24.2;;;;;74;4;;30;30;1034.7;;;;0;;75
447500;1982;10;27;12;-23.5;;-19;;-22.5;67;0;;0;0;1035.8;;;;0;;100
447500;1982;10;28;0;-20.7;;-19.1;;-25;83;8;;330;330;1034.3;;;;0;;100
447500;1982;10;28;12;-18.5;;;;;62;2;;290;290;1031.5;;;;0;;90
447500;1982;10;29;0;-23.9;;-15.7;;-23.9;66;3;;330;330;1035.9;;;;0;;0
447500;1982;10;29;6;-20;;-15.7;;;57;4;;310;310;1032.5;;;;0;;0
447500;1982;10;29;12;-27.3;;;;;75;4;;290;290;1045.3;;;;0;;0
447500;1982;10;30;0;-26.1;;-22.4;;-27.1;78;9;;290;290;1046.5;;;;0;;90
447500;1982;10;30;6;-27;;;;;;8;;280;280;1044.6;;;;0;;0
447500;1982;10;30;12;;;;;;;8.2;;290;290;1030.7;;;;0;;25
447500;1982;10;31;0;-29.4;;-7.7;;-33.8;84;3;;50;50;1031.6;;;;0;;100
447500;1982;10;31;12;-22.5;;;;;80;8;;40;40;1051.1;;;;0;;100
447500;1982;10;31;18;-21.1;;-19.7;;-33.8;72;5;;90;90;1036.1;;;;0;;100
447500;1982;11;1;0;-18.1;;;;;81;5;;70;70;1032.3;;;;0;;0
447500;1982;11;1;12;-20.5;;;;;77;2;;120;120;1046.1;;;;0;;25
447500;1982;11;1;18;-19.1;;;;;70;3;;130;130;1032.5;;;;0;;40
447500;1982;11;2;12;-20.5;;;;;82;0;;0;0;1054.6;;;;0;;60
447500;1982;11;2;18;-18.7;;-17.5;;-21.1;76;1;;20;20;1041.3;;;;0;;25
447500;1982;11;3;0;-20;;-17.5;;-22;87;3;;130;130;1045.7;;;;0;;100
447500;1982;11;3;12;-19.5;;;;;87;2;;100;100;1059.8;;;;;;100
447500;1982;11;3;18;-17.6;;-14.5;;;85;2;;90;90;1044.7;;;;0;;75
447500;1982;11;4;0;-22;;-17.2;;-22.3;92;0;;0;0;1047.9;;;;0;;100
447500;1982;11;4;6;-16.5;;;;;66;0;;0;0;1038.1;;;;;;100
447500;1982;11;4;12;-23.5;;-16.5;;-23.5;86;4;;320;320;1052;;;;0;;0
447500;1982;11;4;18;-12.1;;;;;36;10;;350;350;1030;;;;0;;0
447500;1982;11;5;0;-20;;-17.9;;-23.7;92;8;;20;20;1033.4;;;;0.3;;100
447500;1982;11;5;6;-21.7;;-17.9;;;66;6;;20;20;1032.3;;;;0;;100
447500;1982;11;5;12;-18.5;;-17.9;;-20;88;8;;360;360;1041.1;;;;0.5;;100
447500;1982;11;5;18;-16.8;;-16.7;;;75;10;;360;360;1022.5;;;;0;;75
447500;1982;11;6;0;-24;;-16.7;;-24.1;86;11;;350;350;1032.3;;;;0;;10
447500;1982;11;6;6;-22.2;;;;;54;10;;340;340;1046;;;;0;;0
447500;1982;11;6;18;-21.7;;;;;71;8;;330;330;1039.8;;;;0;;0
447500;1982;11;7;0;-20.5;;-17;;-27;77;6;;310;310;1039.2;;;;0;;0
447500;1982;11;7;18;-19.4;;;;;77;3;;270;270;1023.2;;;;0;;25
447500;1982;11;8;0;-22;;-16.9;;-26.1;90;8;;120;120;1021.9;;;;0;;25
447500;1982;11;8;6;-20.4;;-16.9;;-26.1;76;8;;130;130;1018.7;;;;0;;0
447500;1982;11;8;12;-24;;;;;66;6;;140;140;1035.3;;;;0;;0
447500;1982;11;8;18;-22.6;;-16.9;;-25;63;8;;120;120;1022.3;;;;0;;0
447500;1982;11;9;0;-30.5;;;;;63;2;;110;110;1031.1;;;;0;;10
447500;1982;11;9;6;-20.2;;;;;79;4;;110;110;1020.8;;;;0;;0
447500;1982;11;9;12;-23.5;;-5.2;;-9;73;5;;110;110;;;;;0;;0
447500;1982;11;9;18;-21.1;;;;;72;6;;100;100;1013.9;;;;0;;0
447500;1982;11;10;12;-31.7;;;;;74;8;;140;140;1028;;;;0;;0
447500;1982;11;10;18;-25.4;;-25.3;;-32;78;10;;120;120;1020.3;;;;0;;0
447500;1982;11;11;0;-34.5;;;;;71;11;;160;160;;;;;0;;0
447500;1982;11;11;6;-35.6;;;;;53;10;;160;160;1023;;;;0;;0
447500;1982;11;11;12;-36.5;;-25.3;;-37;70;9;;150;150;1040;;;;0;;0
447500;1982;11;11;18;-36.8;;;;;68;10;;150;150;1032.4;;;;0;;0
447500;1982;11;12;0;-39.8;;;;;;7;;140;140;1038.2;;;;0;;0
447500;1982;11;12;6;-38;;;;;;7;;140;140;1038.2;;;;0;;0
447500;1982;11;12;12;-36.7;;-33;;;71;9;;150;150;1041.5;;;;0;;0
447500;1982;11;12;18;-35.5;;-33.7;;;71;10;;300;300;1043.9;;;;0;;0
447500;1982;11;13;0;-31.7;;;;-40;74;9;;290;290;1044;;;;0;;0
447500;1982;11;13;6;-29.9;;-31.1;;-40;63;9;;280;280;1043.5;;;;0;;0
447500;1982;11;13;12;;;;;;;3.1;;270;270;1043.8;;;;0;;0
447500;1982;11;13;18;-29.7;;-28.5;;-38;76;8;;280;280;1043.2;;;;0;;0
447500;1982;11;14;0;-23.8;;;;;71;5;;170;170;1037.6;;;;0;;60
447500;1982;11;14;6;-10.8;;-10;;-31;83;13;;230;230;1023.5;;;;0;;100
447500;1982;11;14;12;-13.3;;;;;86;13;;270;270;1021.3;;;;0;;100
447500;1982;11;14;18;-18.2;;;;;85;4;;270;270;1015.7;;;;0;;100
447500;1982;11;15;0;-23.5;;-6.3;;;73;3;;50;50;1018.3;;;;0;;25
447500;1982;11;15;12;-33.5;;;;;;15;;310;310;1026.6;;;;0;;100
447500;1982;11;15;18;-32.9;;;;;71;15;;320;320;1036;;;;0;;100
447500;1982;11;16;0;-30;;-25;;-37;74;18;;310;310;1033.1;;;;0;;100
447500;1982;11;16;6;-30;;-25;;-37;74;;;310;310;1034.4;;;;0;;100
447500;1982;11;16;12;-34.4;;;;;75;16;;310;310;1039.7;;;;0;;100
447500;1982;11;16;18;-32.7;;-28.9;;;79;11;;300;300;1041.2;;;;0;;100
447500;1982;11;17;0;-38;;;;;;11;;320;320;1050.2;;;;0;;0
447500;1982;11;17;6;-40;;;;;;9;;320;320;1046.3;;;;0;;0
447500;1982;11;17;12;-36.5;;;;;;10;;360;360;1043.2;;;;0;;50
447500;1982;11;17;18;-31.7;;;;;74;0;;0;0;1040.3;;;;0;;50
447500;1982;11;18;0;-26.1;;;;;94;3;;70;70;1037;;;;2;;100
447500;1982;11;18;6;-20.5;;;;;67;5;;70;70;1034.7;;;;;;100
447500;1982;11;18;12;-23.5;;-19.5;;;80;3;;70;70;1036.9;;;;0;;100
447500;1982;11;18;18;-21.3;;-19.2;;-42;75;3;;100;100;1037.2;;;;0;;100
447500;1982;11;19;6;-24;;;;;66;3;;250;250;;;;;0;;0
447500;1982;11;19;12;-24;;-19.2;;-26;53;2;;260;260;;;;;0;;40
447500;1982;11;19;18;-22.7;;-21;;-26;58;2;;270;270;1044.7;;;;0;;0
447500;1982;11;20;0;-25;;;;;78;0;;0;0;1045.4;;;;0;;0
447500;1982;11;20;6;-26.8;;;;;59;5;;280;280;1042.7;;;;0;;0
447500;1982;11;20;12;-33.5;;-19.7;;-33.5;72;4;;280;280;1047;;;;0;;0
447500;1982;11;20;18;-30.6;;;;;75;3;;270;270;1046.4;;;;0;;0
447500;1982;11;21;0;-26.1;;;;-33.5;74;3;;220;220;;;;;0;;0
447500;1982;11;21;12;-30;;;;;74;0;;0;0;1039.1;;;;0;;100
447500;1982;11;21;18;-28.9;;-24.2;;-33.5;74;5;;280;280;1044.7;;;;0;;100
447500;1982;11;22;0;-31.5;;;;;73;7;;290;290;1049.1;;;;0;;0
447500;1982;11;22;6;-30;;-24;;-33.5;64;9;;280;280;1047.3;;;;0;;0
447500;1982;11;22;12;-29;;-24;;;65;7;;270;270;1048.1;;;;0;;0
447500;1982;11;22;18;-27.7;;;;;69;8;;270;270;1041.8;;;;0;;0
447500;1982;11;23;0;-26.1;;-24;;;70;0;;0;0;1037.2;;;;0;;25
447500;1982;11;23;6;-24;;-23.5;;-31;66;0;;0;0;1032.7;;;;0;;0
447500;1982;11;23;12;-27.5;;;;;76;0;;0;0;1035.4;;;;0;;25
447500;1982;11;23;18;-25.4;;;;;77;5;;270;270;1035.7;;;;0;;100
447500;1982;11;24;0;-25.5;;-23.7;;-28.5;70;7;;270;270;1043;;;;0;;0
447500;1982;11;24;12;-25;;;;;86;8;;290;290;1048.6;;;;0;;0
447500;1982;11;24;18;;;-23.7;;-28.5;;8;;290;290;1044.1;;;;0;;0
447500;1982;11;25;0;-23.8;;;;;77;2;;290;290;1052.4;;;;0;;75
447500;1982;11;25;6;-24.3;;;;;64;4;;150;150;1048.6;;;;0;;40
447500;1982;11;25;12;-21.7;;;;;82;6;;320;320;1041.2;;;;0;;100
447500;1982;11;26;0;-24.4;;;;;78;11;;320;320;1033.2;;;;0;;100
447500;1982;11;26;6;-27.7;;;;;60;15;;310;310;1029.1;;;;0;;100
